comment,label,comment_length,comment_cleaned
سلام و خسته نباشید ممنونم بابت حلیمهای خوشمزه تون. یک دنیا تشکر. پربرکت و روزی باشید.,1,85,سلام و خسته نباشید ممنونم بابت حلیمهای خوشمزه تون یک دنیا تشکر پربرکت و روزی باشید
زمان تحویل بسیار طولانی بود غذا سرد و سیب‌زمینی سرخ‌کرده غیر قابل خوردن,0,71,زمان تحویل بسیار طولانی بود غذا سرد و سیبزمینی سرخکرده غیر قابل خوردن
خیلی خوشمزه بود پیتزا، ولی سالاد کاملا بی‌کیفیت بود و بنظر کهنه میومد مخصوصا چیکن روی سالاد,1,91,خیلی خوشمزه بود پیتزا ولی سالاد کاملا بیکیفیت بود و بنظر کهنه میومد مخصوصا چیکن روی سالاد
کیک عالی بود. راننده اسنپ پیک بسیار مودب بودن,1,45,کیک عالی بود راننده اسنپ پیک بسیار مودب بودن
هویج بستنی خیلی خیلی بد بود! بستنیش آب شده بود.,0,47,هویج بستنی خیلی خیلی بد بود بستنیش آب شده بود
بعد از یک ساعت غذا رسید. بس نهایت بی‌کیفیت و سرد. کاملا نا امید کننده یود,0,73,بعد از یک ساعت غذا رسید بس نهایت بیکیفیت و سرد کاملا نا امید کننده یود
بدترین و بدمزه‌ترین پیتزایی بود ک تو عمرم خوردم با جا بیرون ریختم. خشک بدمزه بی‌کیفیت. از کسایی ک مثل من از این رستوران تا حالا سفارشی نداشتن تقاضا می‌کنم جای دیگری را انتخاب کنند.,0,180,بدترین و بدمزهترین پیتزایی بود ک تو عمرم خوردم با جا بیرون ریختم خشک بدمزه بیکیفیت از کسایی ک مثل من از این رستوران تا حالا سفارشی نداشتن تقاضا میکنم جای دیگری را انتخاب کنند
طعم غذا فوق‌العاده بود حجمش هم برای دونفر پراشتها و سه نفر کم‌اشتها مناسبه,1,74,طعم غذا فوقالعاده بود حجمش هم برای دونفر پراشتها و سه نفر کماشتها مناسبه
واقعا تازه و عالی بود ممنون از مدیریت,1,37,واقعا تازه و عالی بود ممنون از مدیریت
میوه‌ها طعم خوبی داشتن فقط بعضی از میوه‌ها بسیار درشت خرد شده بودن. از زعفرون استفاده نکردم هنوز، هر وقت استفاده کردم می‌نویسم نظرم رو,1,134,میوهها طعم خوبی داشتن فقط بعضی از میوهها بسیار درشت خرد شده بودن از زعفرون استفاده نکردم هنوز هر وقت استفاده کردم مینویسم نظرم رو
پیک نامحترم رستوران دم در ساختمان ایستاده بود و با من مشاجره می‌کرد که بیام پایین غذا رو تحویل بگیرم و حاضر نبود ۲ طبقه بیاد بالا,0,129,پیک نامحترم رستوران دم در ساختمان ایستاده بود و با من مشاجره میکرد که بیام پایین غذا رو تحویل بگیرم و حاضر نبود  طبقه بیاد بالا
غذاعالی بود مخصوصا پیک اسنپ فود تعجب کردم یه دقیقه نشد جنگی اورد دمش گرم,1,72,غذاعالی بود مخصوصا پیک اسنپ فود تعجب کردم یه دقیقه نشد جنگی اورد دمش گرم
عالی و کامل و سر وقت,1,20,عالی و کامل و سر وقت
همه چی خوب و عالی,1,17,همه چی خوب و عالی
واقعا جا تاسف داره ۳ ساعت طول کشید تا برسه,0,42,واقعا جا تاسف داره  ساعت طول کشید تا برسه
آب پرتقال ۱۰۰ درصد طبیعی نبود,0,29,آب پرتقال  درصد طبیعی نبود
سلام. برای اولین بار از این رستوران سفارش ته چین لوبیا پلو دادم. بنظرم بسته بندی غذا. ترکیب و ظاهر غذا خوب بود. غذا کاملا گرم رسید. سپاس.,1,137,سلام برای اولین بار از این رستوران سفارش ته چین لوبیا پلو دادم بنظرم بسته بندی غذا ترکیب و ظاهر غذا خوب بود غذا کاملا گرم رسید سپاس
من همیشه راضی بودم اما این سری هات داگ‌ها سرد و نون کهنه بود!,0,61,من همیشه راضی بودم اما این سری هات داگها سرد و نون کهنه بود
فوق‌العاده بود. ممنون از غذای خوبتون,1,36,فوقالعاده بود ممنون از غذای خوبتون
خیلی ممنون از کیفیت خوب و قیمت مناسبتون,1,39,خیلی ممنون از کیفیت خوب و قیمت مناسبتون
درصد نون بود ۱۰ درصد کالباس و سس همین,0,37,درصد نون بود  درصد کالباس و سس همین
ممنون تازه بود و به موقع رسید.,1,30,ممنون تازه بود و به موقع رسید
تست مانده و بیات بود و خرد بود تمامش.,0,37,تست مانده و بیات بود و خرد بود تمامش
اصلا طعم برگر حس نمیشه پر از سس سس لنده,0,39,اصلا طعم برگر حس نمیشه پر از سس سس لنده
سلام من همیشه از شیرینی قصر خرید کردم و راضی بودم اما این بار شیرینی فرق داشت با سفارش. ممنون,0,93,سلام من همیشه از شیرینی قصر خرید کردم و راضی بودم اما این بار شیرینی فرق داشت با سفارش ممنون
پیک پول خورد نداشت و ۲ تومن بیشتر گرفت,0,38,پیک پول خورد نداشت و  تومن بیشتر گرفت
کاملا سرد بود غذا …,0,19,کاملا سرد بود غذا
کیک در داخل جعبه تکان خورده و آسیب‌دیده بود.,1,44,کیک در داخل جعبه تکان خورده و آسیبدیده بود
برخورد پیک خیلی خوب بود و غذا گرم و به موقع رسید,1,48,برخورد پیک خیلی خوب بود و غذا گرم و به موقع رسید
غذا گرم نبود متاسفانه,1,21,غذا گرم نبود متاسفانه
غذا سرد بود، نمیدونم چرا هر بار تو زمان‌های مختلف سفارش دادیم. غذا داغ نبوده,0,76,غذا سرد بود نمیدونم چرا هر بار تو زمانهای مختلف سفارش دادیم غذا داغ نبوده
خیلی خوش‌طعم بود. نونش هم عالی بود فقط قیمتش بالاست,1,51,خیلی خوشطعم بود نونش هم عالی بود فقط قیمتش بالاست
سلام. همراه سالاد سزار قاشق نبود و سالاد به صورت غذای از پیش اماده شده بود نه تازه و نان تست‌ها خیلی سفت و بیات بودند.,1,118,سلام همراه سالاد سزار قاشق نبود و سالاد به صورت غذای از پیش اماده شده بود نه تازه و نان تستها خیلی سفت و بیات بودند
نون باگت خیلی سفت و خشک بود ساندویچ رو نمی‌شد درست خورد داخلشو باز کردیم دراورویم: /,0,84,نون باگت خیلی سفت و خشک بود ساندویچ رو نمیشد درست خورد داخلشو باز کردیم دراورویم
سیب‌زمینی افتضاح کامل همبرگر معمولی واقعا پشیمون شدم از سفارشم,0,62,سیبزمینی افتضاح کامل همبرگر معمولی واقعا پشیمون شدم از سفارشم
امتیاز رستوران با غذایی که سفارش دادم همخوانی نداشت در حد معمولی به پایین بود باربیکیو سوخته و بسیار خشک استیک معمولی هم بی‌کیفیت,0,129,امتیاز رستوران با غذایی که سفارش دادم همخوانی نداشت در حد معمولی به پایین بود باربیکیو سوخته و بسیار خشک استیک معمولی هم بیکیفیت
هات داگ ش خام بود و کاملا با عجله پخته‌شده بود,0,46,هات داگ ش خام بود و کاملا با عجله پختهشده بود
عالی دمتون گرم ممنون,1,20,عالی دمتون گرم ممنون
خوب بود. مثل همیشه,1,18,خوب بود مثل همیشه
