comment,label,comment_length,comment_cleaned
برگر خوب بود، هستند رستوران‌هایی که همین برگر زو چندین برابر قیمت می‌دن، ولی متاسفانه ژامبون خیلی بی‌کیفیت بود، ولی سرویس اکسپرس خیلی زود و سریع بود,1,148,برگر خوب بود هستند رستورانهایی که همین برگر زو چندین برابر قیمت میدن ولی متاسفانه ژامبون خیلی بیکیفیت بود ولی سرویس اکسپرس خیلی زود و سریع بود
کیفیت غذا معمولی ولی قیمت غذای با کیفیت,0,39,کیفیت غذا معمولی ولی قیمت غذای با کیفیت
دنده کباب همش غزروف و چربی بد و کلا قابل جویدن نبود. غذا‌ها هم سرد و با تاخیر رسیدن. کاملا پولم حروم شد. متاسفم,0,111,دنده کباب همش غزروف و چربی بد و کلا قابل جویدن نبود غذاها هم سرد و با تاخیر رسیدن کاملا پولم حروم شد متاسفم
سفارشها دقیق و سریع مثل همیشه عالی رفتار پیک عابی ارسال سریع,1,60,سفارشها دقیق و سریع مثل همیشه عالی رفتار پیک عابی ارسال سریع
غنچه یه برند معتبر غذاییه,1,25,غنچه یه برند معتبر غذاییه
این بار دومی بود که تاخیر بالای یک ساعت داشت دیگه سفارش نمیدم,0,61,این بار دومی بود که تاخیر بالای یک ساعت داشت دیگه سفارش نمیدم
غذا در هنگام تحویل بسیار بسیار سرد بود و فکر می‌کنید چقدر تو‌ذوق ادم میخوره وقتی بسته بندی پیتزا و مرغ رو باز کنی و با غذای ماسیده و یخ‌زده مواجه بشیه,0,150,غذا در هنگام تحویل بسیار بسیار سرد بود و فکر میکنید چقدر توذوق ادم میخوره وقتی بسته بندی پیتزا و مرغ رو باز کنی و با غذای ماسیده و یخزده مواجه بشیه
مثل دفعه قبل عالی بود خمیر نازک و سبک بود ممنون از شما,1,54,مثل دفعه قبل عالی بود خمیر نازک و سبک بود ممنون از شما
بسیار عالی بود غذای داغ داغ تو مدت کوتاه. لذت بردم,1,50,بسیار عالی بود غذای داغ داغ تو مدت کوتاه لذت بردم
فوق‌العاده، عالی، دمتون گرم,1,27,فوقالعاده عالی دمتون گرم
من مشتری همیشگی هات داگهای این رستوران هستم. متاسفانه کیفیت هات داگها افت کرده، واقعا حیف شد.,0,93,من مشتری همیشگی هات داگهای این رستوران هستم متاسفانه کیفیت هات داگها افت کرده واقعا حیف شد
متاسفانه کنتاکی اصلا جالب نبود. خون آبه و خوب نپخته شدن (گوشت صورتی بود هنوزهم) ممنون میشم اگر مدیریت شود این موضوع.,1,116,متاسفانه کنتاکی اصلا جالب نبود خون آبه و خوب نپخته شدن گوشت صورتی بود هنوزهم ممنون میشم اگر مدیریت شود این موضوع
فوق‌العاده سالم و خوشمزه، فوق‌العاده,1,36,فوقالعاده سالم و خوشمزه فوقالعاده
متاسفانه در دوران عید سفارش من با دو بار ثبت تاخیر به دستم رسید,0,63,متاسفانه در دوران عید سفارش من با دو بار ثبت تاخیر به دستم رسید
به نظر من عالی بود ۱۰ دقیقه‌ای اومد,1,35,به نظر من عالی بود  دقیقهای اومد
دفعه دومم بود که کباب ترش سفارش می‌دادم و عالی بود.. کلا تمام غذاهای این رستوران عالیه بنظرم.. سرویساشم کامله! فقط اگر یکم سس کباب ترش بیشتر بود، معرکه‌تر می‌شد!,1,161,دفعه دومم بود که کباب ترش سفارش میدادم و عالی بود کلا تمام غذاهای این رستوران عالیه بنظرم سرویساشم کامله فقط اگر یکم سس کباب ترش بیشتر بود معرکهتر میشد
سس و مخلفات بااینکه تاکیید شده بود اضافه گذاشته شود، متاسفانه نفرستند,0,69,سس و مخلفات بااینکه تاکیید شده بود اضافه گذاشته شود متاسفانه نفرستند
در بد‌ترین خالت ممکن بسته بندی شده و ارسال‌شده است توی یه پلاستکی که محتوای داخل ساندویچ ریخته توی پلاستیک واقعا بد بود,0,119,در بدترین خالت ممکن بسته بندی شده و ارسالشده است توی یه پلاستکی که محتوای داخل ساندویچ ریخته توی پلاستیک واقعا بد بود
خوشمزه بود با حجم عالی. دوست داشتم کم چرب‌تر بود.,1,49,خوشمزه بود با حجم عالی دوست داشتم کم چربتر بود
متاسفم که نظر مشتری را نسبت به خودتان عوض می‌کنید!,0,50,متاسفم که نظر مشتری را نسبت به خودتان عوض میکنید
بهترین سیب‌زمینی سرخ‌شده,1,24,بهترین سیبزمینی سرخشده
غذا سرد بود، گوشت روی پیتزا خشک و بی‌مزه بود و در کل چیز خاصی نداشت,0,67,غذا سرد بود گوشت روی پیتزا خشک و بیمزه بود و در کل چیز خاصی نداشت
غذا عالی سرویس‌دهی هم عالی,1,26,غذا عالی سرویسدهی هم عالی
غذا بسیار شور بود و غیر قابل‌استفاده بود. بهتره یا پول ما رو پس بدن یا غذای جایگزین. فقط سیب‌زمینی رو تونستیم مصرف کنیم.,0,120,غذا بسیار شور بود و غیر قابلاستفاده بود بهتره یا پول ما رو پس بدن یا غذای جایگزین فقط سیبزمینی رو تونستیم مصرف کنیم
متأسفانه چندتا تخم‌مرغ شکسته بود.,0,33,متأسفانه چندتا تخممرغ شکسته بود
اصلا ساندویچ هامثل قبل نبود و فوق‌العاده بی‌کیفیت بود، با نانی که اصلا تازه نبود و حجم مواد داخل ساندویچ خیلی کاهش پیدا کرده، در مجموع از معمولی هم پایین‌تر,0,156,اصلا ساندویچ هامثل قبل نبود و فوقالعاده بیکیفیت بود با نانی که اصلا تازه نبود و حجم مواد داخل ساندویچ خیلی کاهش پیدا کرده در مجموع از معمولی هم پایینتر
ساعت ده و پنج دقیقه سفارش دادم بعد چندین مرحله پیگیری ساعت دوازده رسید، پسرم گرسنه خوابید و مهمونم رفت، غذا سرد و در وضعیت بسیار نامناسبی رسید، از روی عصبانیت نمیگم و عین واقعیته، متاسفم جدا,0,190,ساعت ده و پنج دقیقه سفارش دادم بعد چندین مرحله پیگیری ساعت دوازده رسید پسرم گرسنه خوابید و مهمونم رفت غذا سرد و در وضعیت بسیار نامناسبی رسید از روی عصبانیت نمیگم و عین واقعیته متاسفم جدا
کیفیت بسیار پایین ناپلئونی,0,26,کیفیت بسیار پایین ناپلئونی
همه چیز خوب اما متاسفانه هر وقت داخل توضیحات نوشتم که فاکتور داشته باشد متاسفانه پیک نمی‌آورد,1,93,همه چیز خوب اما متاسفانه هر وقت داخل توضیحات نوشتم که فاکتور داشته باشد متاسفانه پیک نمیآورد
خیلی دیر رسید واقعا و اصلا اسپایسی نبود,0,39,خیلی دیر رسید واقعا و اصلا اسپایسی نبود
خیلی کیفیت پایین بود.,0,21,خیلی کیفیت پایین بود
برخورد پیک اصلا مناسب نبود. واقعا متاسفم …,0,42,برخورد پیک اصلا مناسب نبود واقعا متاسفم
