comment,label,comment_length,comment_cleaned
سفارش من اسنک مکزیکی بود و فقط گوشت، خیارشور داخلش بود بقیه محتوا یادداشت شده توسط خوده مجموعه داخل اسنک نبود.,0,110,سفارش من اسنک مکزیکی بود و فقط گوشت خیارشور داخلش بود بقیه محتوا یادداشت شده توسط خوده مجموعه داخل اسنک نبود
سه بسته نان جو لقمه سفارش داده بودم ولی دو بسته تحویل داده شد,0,61,سه بسته نان جو لقمه سفارش داده بودم ولی دو بسته تحویل داده شد
سس همراه غذا نبود پیتزا سرد بود فقط سیب زمینیش خوب بود,0,54,سس همراه غذا نبود پیتزا سرد بود فقط سیب زمینیش خوب بود
توی ظرف فومی بسته بندی میشه، ظرف غذای من آب شده بود! احتمالا به غذا هم این مواد شیمیایی نفوذ کرذه یا چسبیده، من‌بعد از خودن متوجه شدم والا عمرا این غذا رو استفاده می‌کردم.,0,171,توی ظرف فومی بسته بندی میشه ظرف غذای من آب شده بود احتمالا به غذا هم این مواد شیمیایی نفوذ کرذه یا چسبیده منبعد از خودن متوجه شدم والا عمرا این غذا رو استفاده میکردم
تقریبا هر دفعه دارید رکورد می‌زنید …. این بار زیر ۱۰ دقیقه به دستم رسید …. ممنون از مدیریت سوپرمارکت و تشکر خاص از پیک‌های خوب و مودب اسنپ مارکت … خداقوت,1,153,تقریبا هر دفعه دارید رکورد میزنید  این بار زیر  دقیقه به دستم رسید  ممنون از مدیریت سوپرمارکت و تشکر خاص از پیکهای خوب و مودب اسنپ مارکت  خداقوت
لطفا مقدار نمک کمتری در غذا استفاده شود.,1,40,لطفا مقدار نمک کمتری در غذا استفاده شود
واقعا از پاستا پنه الفردو ناراضی بودم تا حالا پاستا به این بدمزگی نخورده بودم,0,77,واقعا از پاستا پنه الفردو ناراضی بودم تا حالا پاستا به این بدمزگی نخورده بودم
عالی مثل همیشه فقط ماست اشتباه ارسال‌شده بود که ارسال و جایگزین شد,1,66,عالی مثل همیشه فقط ماست اشتباه ارسالشده بود که ارسال و جایگزین شد
ارسال سریع، غذا گرم و وحشتناک پر حجم، نوشیدنی بسیار خنک,1,55,ارسال سریع غذا گرم و وحشتناک پر حجم نوشیدنی بسیار خنک
مثل همیشه درجه یک …ممنونم,1,25,مثل همیشه درجه یک ممنونم
پیک بسیار با ادب و با شخصیت ممنونم,1,34,پیک بسیار با ادب و با شخصیت ممنونم
جوجه‌کباب هاش‌بسیار‌عالیه طعم فوق العاده‌ای داره مخصوصا وقتی برشته باشه,1,71,جوجهکباب هاشبسیارعالیه طعم فوق العادهای داره مخصوصا وقتی برشته باشه
نانها سرد به دست ما رسید متاسفانه,1,33,نانها سرد به دست ما رسید متاسفانه
کیفیت غذا اصلا در حد اسم پرپروک نبود، خیلی خیلی خیلی بد بود.,0,60,کیفیت غذا اصلا در حد اسم پرپروک نبود خیلی خیلی خیلی بد بود
بورگ گوشت یکطرفش سوخته بود,1,26,بورگ گوشت یکطرفش سوخته بود
فقط نسبت به سالادی که همونجا تو خود باروژ می‌خوریم ادم حس می‌کنم همه چیش کمتره اما سسش مرغش و نان سزخ شده‌اش عالی بود,1,117,فقط نسبت به سالادی که همونجا تو خود باروژ میخوریم ادم حس میکنم همه چیش کمتره اما سسش مرغش و نان سزخ شدهاش عالی بود
"من در توضیحات درخواست کرده بودم که شیرینی تازه باشد ولی شیرینیخشک بسیار بسیار مونده فرستادن که همه رو دور ریختیم. تو این شرایط,بد اقتصادی آدم دوست نداره پولشو اینطوری خرج کنه حتی ۳۰ هزار تومن",0,191,من در توضیحات درخواست کرده بودم که شیرینی تازه باشد ولی شیرینیخشک بسیار بسیار مونده فرستادن که همه رو دور ریختیم تو این شرایطبد اقتصادی آدم دوست نداره پولشو اینطوری خرج کنه حتی  هزار تومن
کیفیت غذا خوب بود اما سفارش سیب‌زمینی رو توش نزاشته بودن و سفارش ناقص بود حالا کی میخاد دنبال اون باشه,1,102,کیفیت غذا خوب بود اما سفارش سیبزمینی رو توش نزاشته بودن و سفارش ناقص بود حالا کی میخاد دنبال اون باشه
ممنون از سوپر مارکت و پیک عزیز,1,30,ممنون از سوپر مارکت و پیک عزیز
کیفیت غذا پایین، نوشابه رو اشتباه فرستادن، سس نذاشته بودن، پول قاشق چنگال رو گرفتن ولی نفرستادن,0,95,کیفیت غذا پایین نوشابه رو اشتباه فرستادن سس نذاشته بودن پول قاشق چنگال رو گرفتن ولی نفرستادن
Man asheghe peperonishonam fogholadast,1,38,Man asheghe peperonishonam fogholadast
من خامه ساده سفارش داده بودم خامه شکلاتی برام آوردن در حالیکه من هیچ وقت از خامه شکلاتی استفاده نمی‌کنم خوب خامه ساده ندارید یک اطلاع به مشتری بدید نداریم یا اصلا نیارید چرا خودسرانه چیزه دیگه‌ای جایگزین می‌کنید,1,211,من خامه ساده سفارش داده بودم خامه شکلاتی برام آوردن در حالیکه من هیچ وقت از خامه شکلاتی استفاده نمیکنم خوب خامه ساده ندارید یک اطلاع به مشتری بدید نداریم یا اصلا نیارید چرا خودسرانه چیزه دیگهای جایگزین میکنید
سلام ۱ کیلوگرم موز سفارش دادم اما متاسفانه ۴۵۰ گرم تحویل داده شد,0,64,سلام  کیلوگرم موز سفارش دادم اما متاسفانه  گرم تحویل داده شد
ناپلئونی واقعا یک‌لایه روش نبود از کل جعبه فقط دوتا دونه لایه روش بود,0,69,ناپلئونی واقعا یکلایه روش نبود از کل جعبه فقط دوتا دونه لایه روش بود
مرغ آب‌پز فرستادن …کیفیت افتضاح …علی رغم گرفتن هزینه بسته بندی نشده بود! کاملا با سفارش‌های قبلی فرق داشت بسیار ناراضی,0,118,مرغ آبپز فرستادن کیفیت افتضاح علی رغم گرفتن هزینه بسته بندی نشده بود کاملا با سفارشهای قبلی فرق داشت بسیار ناراضی
کیفیت مواد استفاده‌شده در معجون خوب بود، فقط بادوم‌ها کمی سفت بودن. طعم خیلی خوب بود. ممنونم.,1,93,کیفیت مواد استفادهشده در معجون خوب بود فقط بادومها کمی سفت بودن طعم خیلی خوب بود ممنونم
اسنپ اکسپرس عالی بود ۱۰ دقیقه بعد از سفارش به دستم رسید,1,55,اسنپ اکسپرس عالی بود  دقیقه بعد از سفارش به دستم رسید
سیب زمینی‌ها کمی بیش از حد شور بود. ماشروم لاور عالی بود. در کل راضی بودم.,1,74,سیب زمینیها کمی بیش از حد شور بود ماشروم لاور عالی بود در کل راضی بودم
قارچ سوخاری خوب بود، اما قارچ برگر خیلی بی‌مزه بود,1,50,قارچ سوخاری خوب بود اما قارچ برگر خیلی بیمزه بود
بد بود هم طعمش بد بود هم سوخته بود راضی نبودم,0,45,بد بود هم طعمش بد بود هم سوخته بود راضی نبودم
خیلی بد طمع و عطر بود. مرغش اصلا خوب نپخته بود. شل و وارفته. کبابش سوخته بود. ته دیگش افتضاح و تازه نبود. والا بخدا نیمرو بخورید خودتون بهتره. لطفا,0,147,خیلی بد طمع و عطر بود مرغش اصلا خوب نپخته بود شل و وارفته کبابش سوخته بود ته دیگش افتضاح و تازه نبود والا بخدا نیمرو بخورید خودتون بهتره لطفا
